NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,datetime,feed_window
16.8656,5.8241,0.01881,20.1451,13.6134,35.4597,2022-12-16 07:00:00,0
18.2345,7.2801,0.03633,19.4338,5.4853,17.6962,2022-12-16 07:20:00,2
18.5321,8.9026,0.03582,20.1473,11.0237,36.8467,2022-12-16 07:40:00,1
29.3927,7.3591,0.04188,18.8646,16.9236,17.9652,2022-12-16 08:40:00,0
38.6061,8.2779,0.03073,25.1984,9.4352,25.7439,2022-12-16 09:00:00,1
31.4511,7.2368,0.04459,29.0067,18.6119,31.3486,2022-12-16 09:20:00,0
12.7648,8.0637,0.03198,21.5118,5.3164,39.7819,2022-12-16 09:40:00,2
2.4131,7.2676,0.03494,24.5578,6.783,22.6377,2022-12-16 10:00:00,2
4.5305,7.8017,0.0233,19.7902,18.3976,19.1033,2022-12-16 10:20:00,0
37.0031,8.1367,0.02269,20.0727,5.3852,39.5207,2022-12-16 10:40:00,2
30.4771,7.7256,0.02464,23.5627,8.2562,32.2733,2022-12-16 11:00:00,1
3.9613,6.4023,0.0243,18.1878,8.1754,22.3627,2022-12-16 11:20:00,1
34.3973,6.5417,0.01831,26.4672,8.0216,31.7433,2022-12-16 11:40:00,1
27.6333,8.375,0.02277,18.803,6.6282,29.0775,2022-12-16 12:40:00,2
22.2736,5.7518,0.0389,20.3194,8.842,37.0835,2022-12-16 13:00:00,1
34.6633,7.2052,0.03333,25.0052,10.7765,28.1575,2022-12-16 13:20:00,1
7.5899,5.579,0.02398,21.2315,5.8774,38.5806,2022-12-16 13:40:00,2
15.4344,7.4814,0.02164,26.3673,12.7993,27.1251,2022-12-16 14:00:00,1
19.1553,8.3212,0.01882,22.0223,6.4928,21.6185,2022-12-16 14:20:00,2
2.6587,5.5818,0.03123,26.8541,5.5071,31.9029,2022-12-16 14:40:00,2
17.685,6.826,0.01851,23.7619,7.9347,32.1228,2022-12-16 15:40:00,1
26.2064,6.0192,0.02219,26.4526,13.2989,31.0564,2022-12-16 16:00:00,0
5.4252,7.6797,0.03039,18.5972,8.5758,32.3968,2022-12-16 16:20:00,1
11.461,6.1993,0.03982,23.2027,18.2202,15.9292,2022-12-16 16:40:00,0
4.5066,7.0306,0.02332,27.7594,11.6991,34.7326,2022-12-16 17:00:00,1
19.5612,6.4099,0.02971,22.4138,7.7721,20.5349,2022-12-16 17:20:00,1
34.0391,8.9783,0.03912,25.8868,15.1498,33.0107,2022-12-16 18:00:00,0
3.4791,5.5984,0.03394,21.2662,10.8137,15.0961,2022-12-16 18:20:00,1
5.2272,8.5536,0.02637,26.3852,5.7829,24.8522,2022-12-16 19:00:00,2
19.4464,7.8219,0.03658,18.3982,19.7695,36.3436,2022-12-16 19:20:00,0
12.3071,6.5599,0.01581,20.5301,8.2441,27.3359,2022-12-16 19:40:00,1
4.7406,6.9909,0.03968,24.1945,7.4965,36.4106,2022-12-16 20:00:00,1
28.2943,7.0156,0.03252,23.705,11.137,29.995,2022-12-16 20:40:00,1
37.9731,8.562,0.04073,27.5797,17.18,21.7553,2022-12-16 21:00:00,0
21.0514,7.2603,0.02225,24.5866,14.5387,38.9395,2022-12-16 21:20:00,0
2.0839,6.3874,0.02294,29.0255,7.8304,32.2299,2022-12-16 22:00:00,1
12.5277,8.5363,0.03192,23.7035,15.7699,37.2072,2022-12-16 22:20:00,0
29.3136,6.331,0.02799,27.8137,8.7101,27.8248,2022-12-16 22:40:00,1
22.9971,7.493,0.02762,20.8845,12.6451,39.0072,2022-12-16 23:00:00,1
1.4338,6.7184,0.02728,18.0697,19.1724,16.0973,2022-12-16 23:20:00,0
29.345,8.1396,0.04448,27.0118,16.3105,21.0048,2022-12-16 23:40:00,0
33.7125,6.0942,0.02093,26.977,9.9225,17.5843,2022-12-17 00:00:00,1
24.2126,7.1445,0.04389,23.2443,7.5337,39.9934,2022-12-17 00:20:00,1
9.2796,7.6305,0.02405,29.5171,12.9795,24.912,2022-12-17 00:40:00,0
25.064,8.8027,0.0275,25.8083,8.5832,27.2534,2022-12-17 01:20:00,1
15.9571,6.4067,0.02421,19.7773,6.3261,26.1847,2022-12-17 02:00:00,2
1.434,7.7756,0.03853,20.7654,10.1241,19.924,2022-12-17 02:20:00,1
16.1783,5.8425,0.03435,20.1405,10.0264,29.1722,2022-12-17 02:40:00,1
32.7956,7.6322,0.0261,28.8626,10.7971,15.3,2022-12-17 03:00:00,1
32.8759,6.3781,0.0438,30.3691,7.1261,35.603,2022-12-17 03:20:00,2
9.4755,7.7218,0.02435,19.1552,9.8876,16.7077,2022-12-17 03:40:00,1
3.9317,7.0321,0.03604,26.1224,10.8057,29.6494,2022-12-17 04:00:00,1
8.6627,7.3463,0.0285,24.0746,19.3819,37.3204,2022-12-17 04:20:00,0
10.1534,6.2896,0.02755,21.6128,14.0599,17.4162,2022-12-17 04:40:00,0
10.5955,5.5362,0.02767,20.3672,19.3509,28.3667,2022-12-17 05:20:00,0
19.5166,8.1857,0.0175,27.3547,10.1427,33.0144,2022-12-17 06:00:00,1
23.5182,8.4719,0.01626,27.6222,19.7371,22.9546,2022-12-17 06:20:00,0
3.4988,6.9489,0.03092,19.7153,11.8316,27.0879,2022-12-17 06:40:00,1
14.2427,6.0712,0.03734,29.3706,15.6444,16.1071,2022-12-17 07:20:00,0
11.154,8.8271,0.02006,20.0645,18.8912,18.1543,2022-12-17 07:40:00,0
17.6022,6.9693,0.01687,20.6387,17.8925,24.4377,2022-12-17 08:00:00,0
16.0719,8.7226,0.03526,21.615,9.1173,25.2574,2022-12-17 08:20:00,1
27.7146,7.1431,0.0377,26.5664,10.944,37.3357,2022-12-17 08:40:00,1
32.9543,7.3478,0.02824,29.0232,6.3046,20.6972,2022-12-17 09:40:00,2
29.0415,7.6544,0.01889,21.4816,13.5859,21.6623,2022-12-17 10:00:00,0
27.1741,8.042,0.02879,28.6152,14.1115,17.2223,2022-12-17 10:20:00,0
10.6033,5.7649,0.04066,19.9692,7.2499,19.7657,2022-12-17 11:00:00,1
28.674,6.5001,0.0421,24.2013,9.7139,22.7852,2022-12-17 11:20:00,1
4.6013,7.7001,0.03931,27.4859,11.188,16.2796,2022-12-17 11:40:00,1
21.5536,5.8554,0.0374,23.8869,5.4836,35.0921,2022-12-17 12:20:00,2
11.2226,6.1481,0.04457,23.1063,14.3541,36.3062,2022-12-17 12:40:00,0
25.811,6.8856,0.01862,22.4627,7.0382,16.024,2022-12-17 13:00:00,2
25.2995,7.203,0.03416,25.0475,8.2177,25.0474,2022-12-17 13:20:00,1
19.2864,6.8563,0.02243,21.9917,18.5601,17.7556,2022-12-17 13:40:00,0
3.949,7.755,0.02396,25.012,17.9462,18.4367,2022-12-17 14:40:00,0
38.2391,8.1015,0.03169,25.88,14.606,28.2514,2022-12-17 16:20:00,0
33.7638,7.369,0.03801,22.6044,10.2785,33.8366,2022-12-17 17:00:00,1
35.4237,8.0714,0.03883,23.9345,10.203,25.6155,2022-12-17 17:20:00,1
15.2767,6.5687,0.03879,19.6092,16.1708,21.8697,2022-12-17 17:40:00,0
9.7568,7.0395,0.03188,18.5835,8.7094,22.9364,2022-12-17 19:00:00,1
35.7827,8.0718,0.01703,30.7238,15.4997,24.6853,2022-12-17 20:00:00,0
3.1246,7.0712,0.02305,23.3633,10.0519,26.832,2022-12-17 20:20:00,1
32.8214,8.2447,0.03539,30.0985,7.4049,25.0629,2022-12-17 20:40:00,1
14.8723,6.7282,0.04402,28.6832,12.6091,32.3831,2022-12-17 21:00:00,1
16.7088,5.85,0.02536,20.5303,19.2143,17.2793,2022-12-17 21:20:00,0
36.4588,6.4157,0.024,25.1601,11.9661,37.1328,2022-12-17 21:40:00,1
30.5949,8.3161,0.03987,22.8828,6.9522,28.1871,2022-12-17 22:00:00,2
31.0303,7.5044,0.03819,24.9879,15.5776,20.8785,2022-12-17 22:20:00,0
11.2795,8.3783,0.03216,23.005,19.0413,37.9992,2022-12-17 22:40:00,0
1.3029,5.8588,0.02395,26.8555,9.0162,37.9107,2022-12-17 23:00:00,1
26.8401,8.6476,0.0242,18.8099,13.2726,16.6699,2022-12-17 23:20:00,0
4.4303,8.0226,0.0249,21.8167,11.1961,29.0898,2022-12-17 23:40:00,1
32.0718,8.7467,0.01608,24.7955,15.3102,25.7542,2022-12-18 00:20:00,0
25.2975,6.791,0.03816,26.6607,17.0521,38.592,2022-12-18 00:40:00,0
32.3542,6.2881,0.02895,25.3542,17.2726,20.8663,2022-12-18 01:00:00,0
12.9482,7.1784,0.02048,19.9907,12.9758,29.4611,2022-12-18 01:20:00,0
35.8459,8.9184,0.02702,27.1707,13.6111,27.9958,2022-12-18 01:40:00,0
32.046,7.0879,0.02672,21.1785,13.075,15.5223,2022-12-18 02:00:00,0
34.2218,8.4157,0.04257,19.6425,15.9325,35.9623,2022-12-18 02:20:00,0
23.0313,6.1045,0.01865,22.2781,13.1182,34.1376,2022-12-18 02:40:00,0
5.3551,8.4587,0.03622,24.3937,19.2847,36.9338,2022-12-18 03:00:00,0
34.3325,8.1587,0.02181,27.2609,7.3335,32.625,2022-12-18 03:20:00,1
32.5356,8.2032,0.01669,28.0396,15.6012,17.134,2022-12-18 03:40:00,0
39.0263,7.2192,0.0443,30.5301,10.9311,34.7434,2022-12-18 04:20:00,1
23.8204,5.9395,0.02996,18.5758,11.2556,36.195,2022-12-18 04:40:00,1
16.8851,8.2851,0.02333,27.3678,7.139,15.5373,2022-12-18 05:00:00,2
23.5047,7.4598,0.02485,22.8416,9.497,39.4157,2022-12-18 06:20:00,1
36.7555,5.5613,0.02668,22.7138,19.3107,23.9406,2022-12-18 06:40:00,0
30.4147,6.6784,0.04247,24.5386,18.7534,37.6128,2022-12-18 07:00:00,0
4.0405,7.1737,0.02586,25.8946,14.0556,29.2949,2022-12-18 07:20:00,0
29.5137,7.6902,0.04195,29.6891,8.8582,22.8557,2022-12-18 08:20:00,1
18.051,8.1725,0.02923,28.4686,15.0308,33.3982,2022-12-18 09:40:00,0
9.0696,8.7111,0.03621,30.2216,17.2625,31.4809,2022-12-18 10:20:00,0
8.3579,8.632,0.0197,18.3564,10.6289,17.8485,2022-12-18 10:40:00,1
26.2424,6.0954,0.01632,21.4503,19.6492,32.5586,2022-12-18 11:00:00,0
21.4588,8.5933,0.04033,28.9594,11.1568,34.3959,2022-12-18 11:40:00,1
13.5978,8.3494,0.02596,27.158,9.8702,24.4302,2022-12-18 12:00:00,1
18.0176,6.5952,0.02271,20.3155,10.9695,29.9439,2022-12-18 12:40:00,1
12.2791,6.6223,0.03165,25.5762,9.1227,37.1372,2022-12-18 13:00:00,1
4.2788,5.7568,0.0269,20.764,7.8328,20.8893,2022-12-18 13:20:00,1
9.8471,8.724,0.02678,28.9438,12.3922,21.4943,2022-12-18 13:40:00,1
17.8333,7.8567,0.0382,18.7508,12.1517,28.3276,2022-12-18 14:00:00,1
9.106,5.9108,0.02839,28.5756,14.3644,28.9805,2022-12-18 14:20:00,0
34.5326,7.0011,0.01922,30.2627,18.9718,26.0952,2022-12-18 14:40:00,0
28.8937,5.7617,0.01781,30.9715,19.8648,39.3493,2022-12-18 15:20:00,0
34.2939,7.5489,0.02893,24.56,16.4072,35.7687,2022-12-18 16:40:00,0
37.9496,8.0722,0.02684,20.9596,12.4208,29.1999,2022-12-18 17:00:00,1
4.9441,6.9609,0.04202,19.0051,17.746,17.517,2022-12-18 17:20:00,0
14.6507,7.2184,0.02232,21.6398,13.7542,28.2378,2022-12-18 17:40:00,0
38.7315,6.7257,0.02995,24.7578,10.3305,17.7266,2022-12-18 18:20:00,1
39.2419,6.6919,0.02281,30.7846,16.1594,28.8465,2022-12-18 18:40:00,0
25.5741,7.4724,0.03584,21.3376,16.9842,25.6257,2022-12-18 20:00:00,0
17.0108,7.5525,0.02626,29.0381,12.8254,39.7512,2022-12-18 20:20:00,1
32.9442,5.5119,0.02874,22.8995,9.0843,29.6373,2022-12-18 20:40:00,1
14.643,7.8667,0.04177,25.1214,8.8013,15.9618,2022-12-18 21:00:00,1
20.6962,6.1737,0.0227,20.1483,18.7168,25.7915,2022-12-18 21:40:00,0
16.5168,5.6127,0.03,27.7948,16.2483,36.9339,2022-12-18 22:00:00,0
18.5645,7.4859,0.0297,20.2065,11.4428,31.4007,2022-12-18 22:40:00,1
26.1627,8.6259,0.01732,25.2135,7.0082,18.9353,2022-12-18 23:20:00,2
23.997,6.4607,0.03132,22.491,15.4939,26.6431,2022-12-19 00:00:00,0
4.0905,8.0629,0.03112,18.0007,9.5724,17.6045,2022-12-19 00:40:00,1
13.5335,6.1825,0.03153,22.5454,9.4841,33.4903,2022-12-19 01:40:00,1
26.7003,5.8294,0.02507,27.3901,10.6295,32.9771,2022-12-19 03:00:00,1
25.4558,7.6941,0.03989,21.1747,19.7648,33.4368,2022-12-19 03:20:00,0
38.1274,7.157,0.03229,19.9491,18.6045,31.5246,2022-12-19 03:40:00,0
38.3302,6.0681,0.02327,26.0013,10.6045,35.5276,2022-12-19 04:20:00,1
31.6932,7.9997,0.03017,20.4498,10.7948,27.8722,2022-12-19 04:40:00,1
3.4862,7.5289,0.04094,19.8446,6.5665,22.8944,2022-12-19 05:00:00,2
14.6609,7.9197,0.03835,27.8998,8.9194,36.988,2022-12-19 05:20:00,1
26.4099,7.9461,0.04487,26.8899,14.4465,23.3548,2022-12-19 06:00:00,0
16.2388,8.7612,0.03595,18.7425,7.7757,36.1602,2022-12-19 06:20:00,1
22.7805,6.9587,0.02766,27.9244,18.6947,25.5045,2022-12-19 06:40:00,0
10.9081,6.0183,0.0385,20.1236,15.8264,26.9007,2022-12-19 07:00:00,0
7.5606,7.978,0.02579,28.9428,14.0364,19.6981,2022-12-19 07:20:00,0
33.5408,6.1665,0.01544,25.5219,13.4882,20.6153,2022-12-19 07:40:00,0
10.198,5.784,0.01706,28.0294,10.3371,35.064,2022-12-19 08:00:00,1
29.6713,8.2679,0.03304,30.9541,13.2666,15.0433,2022-12-19 09:00:00,0
8.9287,6.359,0.03095,26.5731,12.851,24.2911,2022-12-19 09:20:00,0
9.2182,6.2719,0.04418,22.9853,19.145,37.9373,2022-12-19 09:40:00,0
23.7403,6.3415,0.01586,18.4519,19.207,33.5022,2022-12-19 10:00:00,0
25.1102,6.7777,0.0209,23.3882,9.1987,19.6931,2022-12-19 10:20:00,1
33.3473,6.8317,0.02115,24.7739,7.5241,16.8185,2022-12-19 11:00:00,1
38.3963,6.2825,0.03937,25.7841,11.5681,22.1652,2022-12-19 11:20:00,1
22.0664,5.5869,0.04227,19.6555,11.2023,25.7066,2022-12-19 12:00:00,1
39.1801,8.5973,0.03915,20.605,7.427,37.6417,2022-12-19 12:20:00,1
22.3184,7.3996,0.01574,20.3628,12.7799,30.8354,2022-12-19 13:20:00,1
19.2979,8.6085,0.03573,21.0473,14.0799,28.183,2022-12-19 14:20:00,0
18.8698,8.0617,0.04371,30.9354,19.2643,37.7627,2022-12-19 14:40:00,0
39.3411,5.7798,0.02962,21.2481,12.5932,29.8291,2022-12-19 15:20:00,1
3.9451,6.7699,0.03468,18.2238,10.2345,36.1746,2022-12-19 15:40:00,1
5.9167,7.6239,0.03911,30.2787,15.558,19.5443,2022-12-19 16:20:00,0
10.7618,5.8458,0.03646,21.5573,16.5788,24.1929,2022-12-19 16:40:00,0
37.1659,7.8579,0.0325,19.4033,14.8088,33.3732,2022-12-19 17:00:00,0
32.557,7.803,0.03606,29.5032,15.0881,19.5159,2022-12-19 17:20:00,0
23.5277,8.9805,0.01774,23.9853,11.4849,18.6042,2022-12-19 18:00:00,1
29.1548,5.5795,0.04218,18.4993,16.1125,33.0694,2022-12-19 18:20:00,0
27.5485,6.4386,0.03142,19.6583,18.7516,33.1885,2022-12-19 18:40:00,0
37.331,7.0754,0.03793,26.0543,16.3247,27.8916,2022-12-19 19:00:00,0
6.764,6.9306,0.02727,25.9251,5.5409,21.2369,2022-12-19 19:20:00,2
6.3115,8.7293,0.03479,27.7601,5.7043,24.8499,2022-12-19 19:40:00,2
25.841,8.2955,0.03706,22.8484,6.5111,21.8223,2022-12-19 20:00:00,2
6.3242,6.3245,0.02745,24.5533,11.8053,24.6169,2022-12-19 21:20:00,1
29.4724,7.5424,0.03782,19.4573,5.476,21.2289,2022-12-19 21:40:00,2
29.9856,6.684,0.02619,29.5498,7.8561,30.0455,2022-12-19 22:20:00,1
17.806,6.0221,0.03713,18.1797,8.6774,18.0869,2022-12-19 22:40:00,1
38.8795,8.0392,0.03069,19.8621,7.2793,28.5666,2022-12-19 23:00:00,1
13.4745,6.7452,0.02139,27.2693,11.5079,36.9124,2022-12-19 23:20:00,1
35.2499,8.5978,0.02099,30.0264,13.7875,23.4201,2022-12-19 23:40:00,0
36.3858,8.2265,0.03752,18.5215,15.5979,21.8933,2022-12-20 00:00:00,0
1.451,8.352,0.02128,27.3694,9.7038,22.8019,2022-12-20 00:40:00,1
7.6374,6.2651,0.03773,29.7348,18.7726,33.7661,2022-12-20 01:00:00,0
7.795,5.6415,0.02275,21.3268,16.355,20.309,2022-12-20 01:40:00,0
22.3187,5.6697,0.01861,23.3463,14.8605,28.1093,2022-12-20 02:00:00,0
19.8038,6.5732,0.02403,28.0101,5.0893,38.8166,2022-12-20 02:40:00,2
6.6507,7.3057,0.03468,21.4564,14.6969,26.6537,2022-12-20 03:00:00,0
10.9342,8.9101,0.0312,19.495,13.6744,35.5322,2022-12-20 04:00:00,0
7.0598,6.7116,0.0262,23.0042,18.8373,16.6758,2022-12-20 04:40:00,0
29.9045,7.5836,0.02047,21.3845,7.8538,29.4924,2022-12-20 05:20:00,1
24.0967,5.965,0.01808,23.2324,9.3439,39.8309,2022-12-20 05:40:00,1
15.3349,6.7316,0.03763,30.3024,14.6892,32.5486,2022-12-20 06:00:00,0
24.6128,8.0484,0.03272,18.6836,6.6073,20.2637,2022-12-20 06:40:00,2
21.978,8.948,0.02659,23.9357,18.8432,16.9246,2022-12-20 07:00:00,0
31.7793,5.6279,0.01865,20.4379,6.413,27.5337,2022-12-20 07:20:00,2
19.2125,5.9839,0.02361,27.3791,19.4747,34.1426,2022-12-20 07:40:00,0
8.3518,7.671,0.04057,28.179,18.0978,26.4152,2022-12-20 08:00:00,0
27.4079,8.225,0.03768,28.6299,11.0879,23.7104,2022-12-20 08:20:00,1
27.8465,7.6913,0.02519,24.9692,13.3691,39.4917,2022-12-20 09:00:00,0
29.1591,8.33,0.04469,22.089,11.4325,30.9516,2022-12-20 09:20:00,1
5.6705,8.4784,0.02781,27.962,18.3842,32.8065,2022-12-20 09:40:00,0
31.7287,5.7835,0.03522,28.3242,6.5614,20.1089,2022-12-20 10:00:00,2
10.5884,6.1401,0.03189,24.5127,6.8063,18.3246,2022-12-20 10:40:00,2
29.1186,6.436,0.01976,24.1642,16.5025,24.9838,2022-12-20 11:00:00,0
15.9191,7.7064,0.03136,30.8473,14.6453,39.4718,2022-12-20 11:20:00,0
7.95,8.9686,0.02312,22.0788,11.808,39.1988,2022-12-20 11:40:00,1
22.9252,6.0431,0.03419,24.7765,14.7571,15.7499,2022-12-20 12:00:00,0
26.7402,8.8361,0.03846,28.2882,9.7108,36.2011,2022-12-20 12:20:00,1
9.1927,8.5161,0.03129,28.7712,7.2541,20.7501,2022-12-20 13:20:00,1
11.4572,8.4029,0.02848,24.5961,5.9536,20.6933,2022-12-20 13:40:00,2
23.3546,7.942,0.02402,27.5492,15.381,29.0976,2022-12-20 14:20:00,0
1.405,5.729,0.02385,22.4247,6.8877,29.4495,2022-12-20 14:40:00,2
36.5464,5.7662,0.04282,30.9141,10.4603,15.8042,2022-12-20 15:00:00,1
3.7731,7.7073,0.03839,27.0674,9.1668,28.043,2022-12-20 15:40:00,1
20.3681,6.3935,0.01939,29.6681,9.1527,16.6944,2022-12-20 16:00:00,1
35.0358,7.1767,0.02596,25.0478,11.3773,32.0554,2022-12-20 16:20:00,1
37.3421,8.9221,0.03056,26.5851,15.1424,38.7276,2022-12-20 16:40:00,0
35.0302,6.9355,0.02939,30.3636,6.0845,30.9775,2022-12-20 17:20:00,2
26.4623,6.5514,0.02426,26.6643,10.3673,30.8988,2022-12-20 17:40:00,1
9.4965,7.5037,0.02144,22.4906,10.2875,15.8453,2022-12-20 18:40:00,1
39.77,8.5434,0.02017,24.6832,8.6501,15.4448,2022-12-20 19:20:00,1
37.5487,7.4725,0.0152,23.371,18.8917,32.4462,2022-12-20 20:00:00,0
23.4481,8.7313,0.04436,22.4526,6.4212,25.7006,2022-12-20 20:20:00,2
18.4502,5.5802,0.03133,25.9933,5.9469,17.9577,2022-12-20 20:40:00,2
7.8113,5.5078,0.01968,18.6129,12.416,32.0418,2022-12-20 21:00:00,1
5.0162,8.3677,0.0333,20.1636,18.1968,26.3434,2022-12-20 21:20:00,0
5.2652,7.7906,0.03099,23.488,17.8258,39.6153,2022-12-20 21:40:00,0
18.7961,8.4608,0.04148,28.6028,10.5016,27.8113,2022-12-20 22:00:00,1
17.7213,8.9129,0.04467,29.358,9.4045,22.3709,2022-12-20 22:20:00,1
12.6322,8.85,0.03382,22.3423,17.4689,34.1852,2022-12-20 23:20:00,0
36.0926,7.6881,0.02367,26.5503,13.8157,29.7311,2022-12-21 00:20:00,0
18.6493,7.4356,0.01901,30.047,12.1403,25.1905,2022-12-21 00:40:00,1
17.0729,5.7231,0.02134,18.9579,9.8278,27.2964,2022-12-21 01:20:00,1
11.3847,7.7807,0.02997,30.1798,19.9145,21.9587,2022-12-21 01:40:00,0
31.4677,5.5512,0.0449,18.3258,14.5844,38.521,2022-12-21 02:20:00,0
28.9525,5.9991,0.02979,25.6142,13.0365,22.4479,2022-12-21 03:00:00,0
39.9086,5.5202,0.02302,30.3646,16.9755,29.8715,2022-12-21 03:20:00,0
13.9317,5.9362,0.02916,25.2658,6.7774,15.3356,2022-12-21 03:40:00,2
5.387,6.9843,0.04115,25.9145,10.5377,24.6168,2022-12-21 04:40:00,1
28.5393,7.8126,0.02877,19.8212,6.6627,30.7592,2022-12-21 05:00:00,2
28.3083,8.9,0.02272,22.5667,5.2895,24.5899,2022-12-21 06:00:00,2
20.7678,6.5468,0.04429,23.3216,7.6511,19.3349,2022-12-21 06:20:00,1
29.2999,7.0553,0.02296,29.356,10.1919,39.5831,2022-12-21 07:00:00,1
22.1643,8.4476,0.03645,22.486,6.3914,18.2404,2022-12-21 07:20:00,2
38.5616,8.1457,0.03667,19.2412,12.757,32.4087,2022-12-21 07:40:00,1
26.8623,8.9417,0.03006,28.3109,15.9555,39.0283,2022-12-21 08:40:00,0
4.3704,6.2236,0.02329,25.9962,17.4543,35.9617,2022-12-21 09:00:00,0
9.6253,6.8898,0.04417,18.815,17.6359,26.8081,2022-12-21 09:40:00,0
13.4584,6.8698,0.04295,22.6301,15.2643,37.3824,2022-12-21 10:00:00,0
6.1079,7.7087,0.03248,22.6154,18.8259,33.5511,2022-12-21 10:20:00,0
4.3268,8.5137,0.03107,23.4456,10.9519,20.3674,2022-12-21 10:40:00,1
6.1312,8.2817,0.03764,26.6992,15.9373,28.9745,2022-12-21 11:00:00,0
2.5093,6.7421,0.02934,18.4816,8.9986,20.509,2022-12-21 12:00:00,1
16.6114,6.0018,0.02843,18.8406,14.3461,33.6213,2022-12-21 12:20:00,0
1.1121,7.1788,0.01527,25.4563,13.2782,21.0665,2022-12-21 13:00:00,0
11.6012,7.6535,0.03623,20.8415,17.1155,31.5571,2022-12-21 13:20:00,0
11.1332,8.5884,0.03219,19.9287,6.8224,30.3469,2022-12-21 13:40:00,2
35.731,5.5668,0.03949,26.7805,13.2375,27.2801,2022-12-21 14:00:00,0
14.2648,7.3473,0.03712,28.5174,18.7559,33.3725,2022-12-21 14:40:00,0
6.2124,8.7626,0.02782,23.2639,9.7837,29.5079,2022-12-21 15:00:00,1
5.9781,7.2375,0.02633,22.2556,5.1024,23.5988,2022-12-21 16:00:00,2
19.0826,5.988,0.02619,27.5281,6.2966,26.8585,2022-12-21 16:20:00,2
20.0505,7.008,0.0326,18.7294,12.8793,35.0464,2022-12-21 16:40:00,0
24.6369,8.6792,0.02171,30.5688,12.0382,39.1801,2022-12-21 17:20:00,1
35.9491,7.7328,0.03733,20.0956,8.9179,19.0805,2022-12-21 18:00:00,1
17.4682,7.3063,0.02322,29.5013,10.1525,20.9362,2022-12-21 18:20:00,1
2.2071,6.0668,0.03944,26.1701,13.4896,39.2763,2022-12-21 19:00:00,0
2.2178,5.856,0.02412,22.122,9.3064,35.3983,2022-12-21 19:20:00,1
13.4383,7.3856,0.04313,21.8836,14.8051,19.9805,2022-12-21 19:40:00,0
18.3566,5.7021,0.03887,21.5931,5.222,25.665,2022-12-21 20:00:00,2
25.6412,6.1927,0.02666,23.3697,5.3925,30.8437,2022-12-21 20:20:00,2
4.1793,7.2878,0.02034,21.646,16.3097,34.3681,2022-12-21 21:20:00,0
3.0248,8.5443,0.0261,30.0652,11.9039,35.5281,2022-12-21 21:40:00,1
3.2995,6.8228,0.03057,26.1417,7.3354,39.1225,2022-12-21 22:00:00,1
19.3558,8.3893,0.02176,30.1469,12.5712,18.6639,2022-12-21 23:20:00,1
23.3968,8.2314,0.03855,19.4323,18.3463,38.1565,2022-12-21 23:40:00,0
21.3143,5.9584,0.01815,30.3581,7.8567,21.8625,2022-12-22 00:00:00,1
16.114,5.8117,0.03783,26.582,10.8334,21.4929,2022-12-22 00:20:00,1
14.7348,6.6278,0.0259,23.4154,17.8154,20.3105,2022-12-22 00:40:00,0
7.9138,7.5782,0.0379,29.1475,12.8342,30.3107,2022-12-22 01:00:00,0
11.0503,8.6204,0.03184,20.7371,6.2558,34.1367,2022-12-22 01:40:00,2
38.0318,7.1331,0.01752,25.6813,13.1702,37.01,2022-12-22 02:00:00,0
37.9163,7.4817,0.01654,22.2007,17.0553,29.3131,2022-12-22 02:20:00,0
25.9639,6.2978,0.02246,21.9918,6.0685,36.0111,2022-12-22 02:40:00,2
17.7099,8.4056,0.03629,24.0423,15.0478,28.9398,2022-12-22 03:00:00,0
31.7114,6.7346,0.01668,18.3119,15.6597,33.3524,2022-12-22 03:40:00,0
17.0568,7.058,0.03719,21.4243,18.8853,35.1588,2022-12-22 04:00:00,0
34.0638,7.0902,0.02428,25.029,19.9254,31.41,2022-12-22 04:20:00,0
11.1137,5.7382,0.02966,24.3266,17.8605,38.0832,2022-12-22 04:40:00,0
34.1082,6.2858,0.03542,24.7323,16.0232,26.3043,2022-12-22 05:00:00,0
6.7909,6.6935,0.01712,25.1254,12.7668,38.3113,2022-12-22 05:40:00,1
33.8324,5.5303,0.04168,28.0959,19.3547,18.096,2022-12-22 06:20:00,0
31.2182,8.8837,0.04219,20.6808,7.5906,31.5608,2022-12-22 06:40:00,1
36.341,7.2326,0.01789,19.7342,14.279,39.0845,2022-12-22 07:00:00,0
27.6499,6.1048,0.02686,25.5378,8.8719,30.0838,2022-12-22 08:20:00,1
5.097,7.6195,0.02568,25.5875,12.8477,21.7661,2022-12-22 09:00:00,0
29.7415,5.7094,0.0437,22.3457,6.2162,24.324,2022-12-22 09:20:00,2
18.91,6.6523,0.02797,26.1172,18.0998,32.0323,2022-12-22 10:20:00,0
7.5848,8.6156,0.01647,24.7259,15.9333,22.9878,2022-12-22 10:40:00,0
12.1357,6.4946,0.03856,18.183,5.295,38.1318,2022-12-22 11:00:00,2
5.8682,8.3328,0.02801,23.6442,11.1451,23.8371,2022-12-22 11:20:00,1
10.1542,7.5822,0.01907,20.3697,10.5341,32.5059,2022-12-22 12:20:00,1
16.9995,7.8614,0.03298,30.3172,16.2251,34.8423,2022-12-22 12:40:00,0
12.7174,7.1965,0.03217,27.4472,10.6547,36.9756,2022-12-22 13:20:00,1
33.3237,5.7697,0.02655,22.3235,14.3395,30.6349,2022-12-22 13:40:00,0
